timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield,dead_reckoning
432477081,432475327,423422529,43.781866099999995,-79.4664899,0.26786342,0.011481656,0.74463886,-0.25574833,0.008028043,2.2460022,0.035617907,-0.0010836734,0.08702936,0.048196852,-0.005967029,0.0119490735,-0.037355017,-0.10216192,-0.28890875,-1.3963802,1.5620966,0.080786,202.30101,0.089848876,0.34905893,0.29929653,0.14254493,0.10306099,inf,inf,inf,inf,1,1,1,1,10,13,2,2,3,0,1,1,0,0,0
432585159,432583527,423422529,43.781866099999995,-79.4664899,0.27173123,0.010136459,0.74861103,-0.25574833,0.008028043,2.2460022,0.02786911,-0.0022644538,0.080589704,0.04062964,-0.005967029,0.0119490735,-0.037355017,0.4236168,0.7116493,-2.2732024,1.5619601,0.080786,202.30101,0.08909547,0.34139124,0.2936789,0.13841338,0.1012209,inf,inf,inf,inf,1,1,1,1,10,13,2,2,3,0,1,1,0,0,0
432684183,432682711,423422529,43.781866099999995,-79.4664899,0.27468973,0.008602847,0.752729,-0.25574833,0.008028043,2.2460022,0.032934904,-0.009153018,0.08548174,0.045461733,-0.005967029,0.0119490735,-0.037355017,1.1867447,0.4162895,-1.417958,1.5618948,0.080786,202.30101,0.091616035,0.34978408,0.29963058,0.14286235,0.10317666,inf,inf,inf,inf,1,1,1,1,10,13,2,2,3,0,1,1,0,0,0
432783749,432781896,423422529,43.781866099999995,-79.4664899,0.27781183,0.00731309,0.75729597,-0.25574833,0.008028043,2.2460022,0.027988805,-0.015875947,0.093102485,0.053157296,-0.005967029,0.0119490735,-0.037355017,-0.20844357,-0.68574667,5.1646786,1.5615618,0.080786,202.30101,0.09155929,0.34135932,0.29441267,0.13829502,0.10131644,inf,inf,inf,inf,1,1,1,1,10,13,2,2,3,0,1,1,0,0,0
432883012,432881082,423422529,43.781866099999995,-79.4664899,0.28102624,0.006298063,0.7616425,-0.25574833,0.008028043,2.2460022,0.033811115,-0.004947106,0.09391776,0.053576246,-0.005967029,0.0119490735,-0.037355017,-0.7231676,-0.40127605,-1.3937458,1.5612618,0.080786,202.30101,0.0898968,0.3497439,0.2993177,0.1427022,0.10310108,inf,inf,inf,inf,1,1,1,1,10,13,2,2,3,0,1,1,0,0,0
432981963,432980262,423422529,43.781866099999995,-79.4664899,0.2853784,0.0069617904,0.7653535,-0.25574833,0.008028043,2.2460022,0.030158075,-0.009243899,0.09734872,0.055635158,-0.005967029,0.0119490735,-0.037355017,-2.0904672,-0.7502443,-0.7407571,1.5606349,0.080786,202.30101,0.08837819,0.34132633,0.2941296,0.13810885,0.1012502,inf,inf,inf,inf,1,1,1,1,10,13,2,2,3,0,1,1,0,0,0
433082307,433079447,423422529,43.781866099999995,-79.4664899,0.28946707,0.007349012,0.76994807,-0.25574833,0.008028043,2.2460022,0.032464586,-0.011658075,0.08428913,0.04260355,-0.005967029,0.0119490735,-0.037355017,-1.1465274,-0.8043871,0.28290957,1.5600677,0.080786,202.30101,0.09212458,0.34970453,0.29901832,0.14248465,0.10303237,inf,inf,inf,inf,1,1,1,1,10,13,2,2,3,0,1,1,0,0,0
433180607,433178633,423422529,43.781866099999995,-79.4664899,0.29243597,0.007421974,0.7721496,-0.25574833,0.008028043,2.2460022,0.027214345,-0.015705258,0.08972175,0.046700574,-0.005967029,0.0119490735,-0.037355017,-2.7982996,-1.506833,6.097515,1.559181,0.080786,202.30101,0.09085089,0.34131297,0.2938545,0.13807291,0.10119136,inf,inf,inf,inf,1,1,1,1,10,13,2,2,3,0,1,1,0,0,0
433280699,433277815,423422529,43.781866099999995,-79.4664899,0.29484153,0.0068671755,0.7728321,-0.25574833,0.008028043,2.2460022,0.026663207,-0.019599944,0.057373285,0.0131705,-0.005967029,0.0119490735,-0.037355017,-0.7723257,-0.678384,2.335078,1.5586551,0.080786,202.30101,0.0917089,0.34968778,0.29873157,0.14257757,0.10297591,inf,inf,inf,inf,1,1,1,1,10,13,2,2,3,0,1,1,0,0,0
433378722,433376998,423422529,43.781866099999995,-79.4664899,0.29694128,0.006185346,0.77026033,-0.25574833,0.008028043,2.2460022,0.0053678364,-0.026275484,0.038450975,-0.0080816755,-0.005967029,0.0119490735,-0.037355017,-1.9660057,0.37653005,0.34812722,1.55888,0.080786,202.30101,0.09428066,0.3412613,0.2935487,0.138082,0.101122916,inf,inf,inf,inf,1,1,1,1,10,13,2,2,3,0,1,1,0,0,0
