timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
995902837,995901637,0.7537278,0.007299742,-0.01116173,0.6570514,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
995956999,995955742,0.7536664,0.014000504,-0.005287162,0.6570869,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
996001967,996000826,0.75274533,0.019069314,-0.00056417834,0.6580354,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
996051494,996050375,0.7502277,0.022762856,0.0052686254,0.66076666,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
996101080,996100016,0.74622875,0.02453437,0.012414176,0.6651215,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
996155362,996154119,0.7410044,0.02209378,0.02180855,0.6707822,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
996204765,996203671,0.73612326,0.019336682,0.03072058,0.6758735,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
996254505,996253309,0.73241264,0.015291464,0.034375142,0.6798208,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
996304023,996302858,0.7294583,0.015045455,0.033814374,0.6830234,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
996353553,996352499,0.7277584,0.016978137,0.02994017,0.6849695,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
996403047,996402048,0.72661567,0.016623141,0.027953347,0.686274,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
996452776,996451689,0.7260654,0.014701962,0.024066962,0.68704706,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
996502425,996501237,0.7259218,0.0130022615,0.020266969,0.6873556,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
996552023,996550878,0.7259366,0.012967432,0.016568499,0.68743974,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
996601587,996600427,0.7260697,0.012113964,0.012094633,0.6874081,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
996651100,996650068,0.7267842,0.011846118,0.0078033456,0.6867194,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
996705281,996704172,0.7281457,0.010303078,0.005957643,0.6853191,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
996755031,996753723,0.7295378,0.00848326,0.0046691233,0.68387204,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
996799963,996798810,0.73078215,0.0067354324,0.0025743144,0.6825728,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
996854114,996852911,0.7321113,0.0053662043,-0.0021342018,0.6811606,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
996903602,996902552,0.7334024,0.004102186,-0.00708305,0.67974555,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
996953488,996952102,0.73458624,0.004408062,-0.012621173,0.6783836,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
997003005,997001743,0.73574525,0.003103218,-0.016902424,0.6770404,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
997052619,997051307,0.7367251,0.0023009437,-0.019741008,0.67590034,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
997102168,997100931,0.737857,0.0019730746,-0.022083443,0.6745929,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
997151582,997150480,0.7387373,0.0026085386,-0.022578934,0.6736102,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
997205617,997204585,0.73949665,0.00030487997,-0.024406537,0.6727176,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
997255275,997254224,0.740015,-0.0025388633,-0.025834188,0.6720894,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
997300379,997299311,0.7405052,-0.0032304868,-0.027390774,0.6714845,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
997354678,997353418,0.7409451,-0.00236405,-0.028110128,0.67097294,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
997404031,997402964,0.7412201,-0.0016041253,-0.027079772,0.6707138,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
997453672,997452604,0.7412731,-0.0016312093,-0.02623484,0.6706887,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
997503268,997502153,0.7414276,-0.0024138947,-0.02572734,0.67053515,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
997552936,997551794,0.74181217,-0.002918204,-0.025939941,0.67009956,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
997602430,997601343,0.74234754,-0.0033433072,-0.026265604,0.66949177,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
997652139,997650984,0.74318373,-0.0043240287,-0.02638032,0.6685532,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
997706160,997705088,0.7443043,-0.005217829,-0.026450947,0.66729635,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
997751395,997750182,0.74523216,-0.0059716594,-0.02646935,0.66625273,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
