timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield,dead_reckoning
995957438,995955742,989553489,43.781812599999995,-79.4664648,0.30170116,-0.08893342,0.31502375,-0.033358477,0.0802805,-1.4530041,-0.0096092755,-0.009503211,0.044781927,0.048099764,-0.005967029,0.0119490735,-0.037355017,-0.54043835,-1.2203898,1.5168647,1.4339038,0.05086324,189.69801,0.095139414,0.33139867,0.28910092,0.13293296,0.10023696,inf,inf,inf,inf,1,1,1,1,12,18,2,2,4,0,1,1,0,0,0
996047519,996045912,989553489,43.781812599999995,-79.4664648,0.3034769,-0.08948226,0.31706002,-0.033358477,0.0802805,-1.4530041,-0.032541927,0.00049234723,0.027919158,0.02961602,-0.005967029,0.0119490735,-0.037355017,0.6970592,-0.57386744,-1.125452,1.4431295,0.05086324,189.69801,0.09310314,0.33864063,0.29336202,0.13675293,0.101827964,inf,inf,inf,inf,1,1,1,1,12,18,2,2,4,0,1,1,0,0,0
996155881,996154119,989553489,43.781812599999995,-79.4664648,0.30115703,-0.09038164,0.31511593,-0.033358477,0.0802805,-1.4530041,-0.08496849,-0.018504156,-0.019237561,-0.020156698,-0.005967029,0.0119490735,-0.037355017,-1.9765539,0.30524135,-1.0398297,1.4714814,0.05086324,189.69801,0.095047235,0.33125618,0.28879815,0.1329801,0.100116074,inf,inf,inf,inf,1,1,1,1,12,18,2,2,4,0,1,1,0,0,0
996255008,996253309,989553489,43.781812599999995,-79.4664648,0.2945853,-0.09242856,0.31255564,-0.033358477,0.0802805,-1.4530041,-0.13631406,-0.039090052,0.009319502,0.0069817705,-0.005967029,0.0119490735,-0.037355017,-0.13537838,0.5764309,-2.20425,1.4973742,0.05086324,189.69801,0.09775326,0.33924615,0.2936758,0.13733873,0.10189684,inf,inf,inf,inf,1,1,1,1,12,18,2,2,4,0,1,1,0,0,0
996354055,996352499,989553489,43.781812599999995,-79.4664648,0.282189,-0.097429946,0.31246722,-0.033358477,0.0802805,-1.4530041,-0.18719292,-0.07159512,0.03186846,0.028090796,-0.005967029,0.0119490735,-0.037355017,-3.5210307,0.41096845,0.8754492,1.5109072,0.05086324,189.69801,0.0994575,0.33107927,0.28846347,0.13292001,0.09998205,inf,inf,inf,inf,1,1,1,1,12,18,2,2,4,0,1,1,0,0,0
996453463,996451689,989553489,43.781812599999995,-79.4664648,0.26728162,-0.105805345,0.31074125,-0.033358477,0.0802805,-1.4530041,-0.23777184,-0.09109233,-0.040454105,-0.044523895,-0.005967029,0.0119490735,-0.037355017,-0.76298696,-0.008118865,0.6594498,1.5159887,0.05086324,189.69801,0.10140699,0.33906,0.29332635,0.137162,0.1017639,inf,inf,inf,inf,1,1,1,1,12,18,2,2,4,0,1,1,0,0,0
996552764,996550878,989553489,43.781812599999995,-79.4664648,0.2460184,-0.11570977,0.30032375,-0.033358477,0.0802805,-1.4530041,-0.3035459,-0.110252425,-0.14247203,-0.14711411,-0.005967029,0.0119490735,-0.037355017,-2.7931535,0.43181467,-2.9039652,1.5164645,0.05086324,189.69801,0.11540547,0.33090818,0.28813535,0.13310423,0.09986563,inf,inf,inf,inf,1,1,1,1,12,18,2,2,4,0,1,1,0,0,0
996651507,996650068,989553489,43.781812599999995,-79.4664648,0.22139254,-0.12650234,0.27893946,-0.033358477,0.0802805,-1.4530041,-0.33706653,-0.11702541,-0.32685262,-0.32930765,-0.005967029,0.0119490735,-0.037355017,0.6164424,0.36117625,-4.297244,1.5140541,0.05086324,189.69801,0.13678977,0.3388962,0.29298,0.13778248,0.10164903,inf,inf,inf,inf,1,1,1,1,12,18,2,2,4,0,1,1,0,0,0
996750964,996749258,989553489,43.781812599999995,-79.4664648,0.19165598,-0.1378144,0.23897293,-0.033358477,0.0802805,-1.4530041,-0.37878388,-0.11866045,-0.49724114,-0.49767914,-0.005967029,0.0119490735,-0.037355017,-1.0038784,1.2407287,-2.766816,1.5064106,0.05086324,189.69801,0.1767563,0.33074135,0.2878139,0.13397624,0.09976841,inf,inf,inf,inf,1,1,1,1,12,18,2,2,4,0,1,1,0,0,0
996850127,996848448,989553489,43.781812599999995,-79.4664648,0.15963995,-0.14863673,0.1923813,-0.033358477,0.0802805,-1.4530041,-0.40836903,-0.116165146,-0.5909112,-0.58298904,-0.005967029,0.0119490735,-0.037355017,0.13580252,0.15388618,-1.7861409,1.49882,0.05086324,189.69801,0.22334793,0.33875972,0.29366502,0.13891864,0.1017235,inf,inf,inf,inf,1,1,1,1,12,18,2,2,4,0,1,1,0,0,0
